dataset,dataset_label,model,model_label,seed,attack,epsilon_255,conditional_robust_accuracy,source_count,sources
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,0.2,0.8836967808930426,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,0.25,0.8785046728971962,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,0.5,0.8733125649013499,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,1.0,0.8795430944963655,2,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,0.1,0.26895119418483904,2,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,0.15,0.1536863966770509,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,0.2,0.102803738317757,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,0.25,0.07684319833852545,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,0.5,0.029075804776739357,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,1.0,0.013499480789200415,2,results/oct2017/resnet101/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,2.0,0.8868120456905504,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,4.0,0.8525441329179647,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,8.0,0.3707165109034268,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,FGSM,16.0,0.2554517133956386,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,2.0,0.008307372793354102,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,4.0,0.0020768431983385254,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,8.0,0.004153686396677051,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed42,PGD,16.0,0.0020768431983385254,1,results/oct2017/resnet101/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,0.1,0.8830227743271222,2,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,0.15,0.8623188405797102,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,0.2,0.8571428571428571,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,0.25,0.8467908902691511,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,0.5,0.855072463768116,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,1.0,0.901656314699793,2,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,0.1,0.08488612836438923,2,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,0.15,0.022774327122153208,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,0.2,0.012422360248447204,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,0.25,0.004140786749482402,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,0.5,0.0010351966873706005,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,1.0,0.0,2,results/oct2017/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,2.0,0.906832298136646,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,4.0,0.8188405797101449,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,8.0,0.39233954451345754,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,FGSM,16.0,0.2650103519668737,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,2.0,0.0,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,4.0,0.0,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,8.0,0.0,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed43,PGD,16.0,0.0,1,results/oct2017/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,0.1,0.8373056994818653,2,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,0.15,0.8093264248704664,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,0.2,0.8010362694300518,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,0.25,0.7979274611398963,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,0.5,0.8093264248704664,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,1.0,0.8404145077720208,2,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,0.1,0.16683937823834197,2,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,0.15,0.0694300518134715,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,0.2,0.03730569948186528,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,0.25,0.029015544041450778,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,0.5,0.011398963730569948,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,1.0,0.0051813471502590676,2,results/oct2017/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,2.0,0.8797927461139896,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,4.0,0.7927461139896373,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,8.0,0.2528497409326425,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,FGSM,16.0,0.25077720207253884,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,2.0,0.0010362694300518134,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,4.0,0.0010362694300518134,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,8.0,0.0,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet101,ResNet-101,seed44,PGD,16.0,0.0,1,results/oct2017/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,0.1,0.9409937888198758,2,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,0.15,0.9151138716356108,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,0.2,0.8985507246376812,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,0.25,0.8819875776397516,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,0.5,0.84472049689441,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,1.0,0.8374741200828157,2,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,0.1,0.6004140786749482,2,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,0.15,0.36542443064182195,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,0.2,0.21428571428571427,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,0.25,0.11387163561076605,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,0.5,0.011387163561076604,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,1.0,0.0,2,results/oct2017/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,2.0,0.8302277432712215,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,4.0,0.8033126293995859,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,8.0,0.7329192546583851,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,FGSM,16.0,0.5507246376811594,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,2.0,0.0,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,4.0,0.0,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,8.0,0.0,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed42,PGD,16.0,0.0,1,results/oct2017/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,0.1,0.938860103626943,2,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,0.15,0.9243523316062177,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,0.2,0.9036269430051813,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,0.25,0.8901554404145078,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,0.5,0.8559585492227979,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,1.0,0.8207253886010363,2,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,0.1,0.5523316062176166,2,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,0.15,0.28186528497409324,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,0.2,0.13989637305699482,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,0.25,0.05181347150259067,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,0.5,0.0031088082901554403,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,1.0,0.0,2,results/oct2017/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,2.0,0.816580310880829,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,4.0,0.8217616580310881,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,8.0,0.7233160621761658,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,FGSM,16.0,0.2756476683937824,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,2.0,0.0,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,4.0,0.0,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,8.0,0.0,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed43,PGD,16.0,0.0,1,results/oct2017/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,0.1,0.9461139896373058,2,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,0.15,0.9139896373056995,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,0.2,0.8797927461139896,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,0.25,0.8632124352331606,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,0.5,0.8072538860103627,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,1.0,0.7658031088082902,2,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,0.1,0.6746113989637306,2,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,0.15,0.40518134715025905,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,0.2,0.23005181347150258,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,0.25,0.12435233160621761,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,0.5,0.007253886010362694,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,1.0,0.0,2,results/oct2017/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,2.0,0.7284974093264248,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,4.0,0.7284974093264248,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,8.0,0.6756476683937824,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,FGSM,16.0,0.43316062176165804,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,2.0,0.0,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,4.0,0.0,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,8.0,0.0,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet152,ResNet-152,seed44,PGD,16.0,0.0,1,results/oct2017/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
